cnt,season,hr,workingday,weathersit,temp,atemp,hum,windspeed,intercept
550,2,18,1,1,0.64,0.6212,0.29,0.1343,1.0
298,1,16,1,1,0.52,0.5,0.29,0.4627,1.0
367,2,16,1,1,0.64,0.6061,0.65,0.1642,1.0
144,4,12,1,2,0.36,0.3636,0.57,0.0896,1.0
6,2,2,1,1,0.66,0.6061,0.83,0.1642,1.0
185,1,7,1,1,0.22,0.2121,0.69,0.2239,1.0
224,3,22,1,1,0.72,0.697,0.74,0.1045,1.0
153,3,13,0,2,0.74,0.7121,0.74,0.3284,1.0
244,2,10,0,2,0.7,0.6515,0.61,0.1045,1.0
303,3,16,1,1,0.8,0.7121,0.41,0.2239,1.0
11,3,4,0,2,0.66,0.5909,0.94,0.2239,1.0
34,3,3,0,1,0.6,0.6061,0.64,0.1045,1.0
5,1,6,0,2,0.2,0.2121,0.69,0.1343,1.0
227,4,10,0,1,0.32,0.303,0.53,0.2537,1.0
19,1,5,1,2,0.2,0.2576,0.86,0.0,1.0
308,4,14,1,1,0.54,0.5152,0.39,0.2537,1.0
43,1,9,0,1,0.16,0.1818,0.64,0.1343,1.0
275,1,9,1,1,0.22,0.2273,0.55,0.1642,1.0
14,4,1,1,1,0.46,0.4545,0.82,0.2239,1.0
288,1,7,1,2,0.3,0.303,0.7,0.1343,1.0
399,2,20,0,1,0.62,0.6212,0.35,0.2836,1.0
6,3,3,1,1,0.66,0.6061,0.83,0.0,1.0
17,4,6,0,1,0.26,0.2727,0.7,0.1045,1.0
139,2,6,1,1,0.52,0.5,0.68,0.0896,1.0
518,1,18,1,1,0.42,0.4242,0.38,0.194,1.0
70,4,2,0,2,0.36,0.3485,0.93,0.1343,1.0
137,3,22,1,1,0.7,0.6515,0.7,0.0896,1.0
60,1,19,0,1,0.24,0.2121,0.48,0.3582,1.0
327,4,17,0,1,0.36,0.3485,0.43,0.194,1.0
24,4,5,1,2,0.3,0.303,0.81,0.1343,1.0
211,1,9,1,2,0.2,0.2273,0.86,0.0896,1.0
100,2,6,1,1,0.3,0.3182,0.61,0.0896,1.0
231,4,17,0,1,0.52,0.5,0.27,0.3284,1.0
84,3,20,1,3,0.64,0.5758,0.83,0.2239,1.0
58,1,21,0,1,0.3,0.2879,0.56,0.2537,1.0
46,1,22,0,1,0.28,0.2727,0.75,0.2239,1.0
129,2,22,1,2,0.58,0.5455,0.78,0.0896,1.0
150,1,19,1,1,0.4,0.4091,0.28,0.5224,1.0
66,2,8,0,1,0.22,0.2273,0.44,0.1343,1.0
545,3,17,1,1,0.84,0.7879,0.49,0.3284,1.0
446,4,12,0,2,0.32,0.3333,0.81,0.0896,1.0
14,2,5,1,3,0.3,0.2879,0.81,0.2836,1.0
15,1,0,1,1,0.28,0.2576,0.65,0.2836,1.0
79,1,16,1,2,0.2,0.197,0.37,0.2537,1.0
23,4,6,0,1,0.26,0.2424,0.6,0.2537,1.0
6,3,2,1,1,0.76,0.697,0.52,0.2985,1.0
14,2,2,1,1,0.64,0.6061,0.65,0.0896,1.0
9,4,2,1,1,0.26,0.2273,0.56,0.2985,1.0
478,2,20,1,1,0.66,0.6212,0.36,0.2985,1.0
2,4,2,1,1,0.2,0.2576,0.8,0.0,1.0
543,3,12,0,2,0.76,0.7121,0.62,0.2985,1.0
564,4,18,1,2,0.46,0.4545,0.88,0.2836,1.0
40,1,7,0,1,0.22,0.2121,0.44,0.2537,1.0
129,1,15,1,1,0.44,0.4394,0.62,0.4925,1.0
291,2,13,1,1,0.46,0.4545,0.31,0.0,1.0
343,2,16,0,1,0.54,0.5152,0.3,0.3582,1.0
306,4,16,0,2,0.52,0.5,0.63,0.1343,1.0
2,1,4,1,1,0.32,0.3485,0.61,0.0,1.0
282,1,19,1,1,0.38,0.3939,0.37,0.2239,1.0
36,3,5,1,2,0.68,0.6364,0.89,0.194,1.0
145,2,12,1,1,0.32,0.303,0.42,0.2537,1.0
566,3,16,0,2,0.72,0.697,0.79,0.3582,1.0
112,2,15,1,2,0.36,0.3333,0.62,0.3881,1.0
527,3,13,0,1,0.88,0.8182,0.42,0.2985,1.0
153,2,22,1,1,0.54,0.5152,0.45,0.1642,1.0
76,1,15,1,1,0.38,0.3939,0.76,0.3284,1.0
27,4,5,1,1,0.3,0.3333,0.81,0.0,1.0
24,4,5,1,2,0.32,0.303,0.7,0.2836,1.0
203,1,13,0,1,0.38,0.3939,0.34,0.0,1.0
225,4,17,0,3,0.46,0.4545,0.77,0.5224,1.0
2,2,3,1,1,0.58,0.5455,0.53,0.3284,1.0
274,3,20,0,2,0.64,0.6061,0.73,0.194,1.0
431,4,8,1,1,0.6,0.5606,0.83,0.0,1.0
362,2,20,1,1,0.6,0.6212,0.56,0.2985,1.0
7,2,4,0,1,0.4,0.4091,0.4,0.0,1.0
74,1,15,1,1,0.32,0.3182,0.21,0.1642,1.0
13,2,6,0,2,0.3,0.2879,0.93,0.194,1.0
21,1,19,0,1,0.28,0.2879,0.61,0.1343,1.0
500,2,14,0,1,0.84,0.7273,0.3,0.1343,1.0
480,4,17,1,1,0.42,0.4242,0.38,0.3582,1.0
136,2,6,1,2,0.46,0.4545,0.88,0.1642,1.0
1,1,4,1,1,0.16,0.1212,0.31,0.4925,1.0
139,2,10,1,1,0.72,0.6515,0.28,0.4925,1.0
464,4,7,1,1,0.36,0.3636,0.81,0.1045,1.0
3,1,2,1,1,0.14,0.1515,0.5,0.1343,1.0
3,3,3,1,1,0.64,0.5909,0.78,0.0,1.0
117,1,19,1,1,0.24,0.2121,0.6,0.2836,1.0
155,4,18,0,1,0.5,0.4848,0.63,0.1642,1.0
9,3,4,1,1,0.68,0.6364,0.83,0.1343,1.0
229,3,13,1,1,0.74,0.6515,0.35,0.1045,1.0
646,3,8,1,1,0.74,0.6818,0.62,0.0896,1.0
13,3,0,1,3,0.6,0.5152,0.94,0.2537,1.0
95,4,22,1,1,0.38,0.3939,0.82,0.2985,1.0
670,4,13,0,1,0.46,0.4545,0.36,0.194,1.0
121,3,22,0,2,0.7,0.6667,0.84,0.1343,1.0
85,2,15,1,2,0.38,0.3939,0.82,0.2239,1.0
186,3,10,1,1,0.8,0.7727,0.59,0.0,1.0
102,4,10,1,1,0.3,0.303,0.52,0.1642,1.0
420,2,20,1,1,0.64,0.6061,0.73,0.194,1.0
222,3,10,1,1,0.74,0.697,0.7,0.2239,1.0
339,4,13,0,2,0.52,0.5,0.29,0.4179,1.0
2,1,6,0,1,0.1,0.0758,0.49,0.3881,1.0
44,1,1,0,1,0.26,0.2273,0.65,0.4179,1.0
37,3,3,0,1,0.8,0.7879,0.63,0.0896,1.0
37,4,0,1,1,0.46,0.4545,0.88,0.1642,1.0
13,4,1,1,1,0.34,0.3485,0.66,0.1045,1.0
26,2,1,1,1,0.64,0.6061,0.69,0.0896,1.0
12,1,6,0,1,0.22,0.2121,0.44,0.2836,1.0
74,4,2,0,2,0.3,0.3333,0.87,0.0,1.0
144,1,12,0,1,0.28,0.2273,0.36,0.5821,1.0
273,1,13,1,2,0.66,0.6212,0.41,0.0896,1.0
249,4,0,0,1,0.36,0.3636,0.57,0.0896,1.0
63,1,9,0,2,0.16,0.1515,0.74,0.2239,1.0
185,4,14,1,1,0.62,0.6212,0.46,0.4478,1.0
86,4,8,1,3,0.44,0.4394,1.0,0.0,1.0
410,4,13,1,2,0.7,0.6515,0.51,0.2537,1.0
4,3,4,1,1,0.66,0.6212,0.74,0.2239,1.0
420,2,14,0,1,0.7,0.6515,0.54,0.3284,1.0
278,3,11,1,1,0.76,0.6818,0.48,0.0896,1.0
168,4,21,1,1,0.34,0.3182,0.61,0.2239,1.0
25,4,1,1,2,0.62,0.5455,0.94,0.0,1.0
65,1,13,1,3,0.32,0.3485,0.76,0.0,1.0
28,1,2,0,2,0.4,0.4091,0.62,0.2836,1.0
32,4,23,0,1,0.48,0.4697,0.72,0.2537,1.0
563,3,18,1,1,0.76,0.7121,0.62,0.194,1.0
683,3,18,1,3,0.66,0.6212,0.61,0.2239,1.0
210,1,8,1,1,0.2,0.197,0.51,0.2537,1.0
24,4,1,0,3,0.34,0.3182,0.87,0.2537,1.0
80,2,14,1,2,0.36,0.3333,0.46,0.2985,1.0
196,4,14,1,1,0.38,0.3939,0.4,0.1642,1.0
15,4,3,0,2,0.26,0.2727,0.81,0.1343,1.0
63,1,8,0,2,0.32,0.303,0.57,0.2985,1.0
350,2,9,1,2,0.5,0.4848,0.82,0.2239,1.0
92,2,7,1,3,0.24,0.2273,0.93,0.2537,1.0
165,2,14,1,1,0.86,0.7727,0.39,0.0,1.0
284,2,19,0,1,0.42,0.4242,0.71,0.4478,1.0
274,2,9,0,1,0.56,0.5303,0.68,0.1642,1.0
167,3,17,1,3,0.66,0.5909,0.89,0.4478,1.0
144,2,20,1,2,0.62,0.5909,0.73,0.2239,1.0
71,4,22,1,1,0.26,0.303,0.7,0.0,1.0
323,4,9,1,2,0.32,0.3182,0.61,0.194,1.0
4,4,4,1,3,0.48,0.4697,0.88,0.0,1.0
162,3,15,1,1,0.82,0.7424,0.43,0.0,1.0
318,2,11,1,2,0.62,0.5909,0.73,0.1045,1.0
163,1,20,1,1,0.34,0.3485,0.49,0.1045,1.0
267,1,12,0,1,0.46,0.4545,0.33,0.4179,1.0
26,2,5,1,1,0.66,0.6061,0.83,0.0896,1.0
137,1,18,1,1,0.2,0.1515,0.47,0.5224,1.0
10,3,5,0,1,0.64,0.5758,0.89,0.1642,1.0
568,3,8,1,1,0.76,0.697,0.52,0.194,1.0
2,1,4,1,3,0.38,0.3939,0.94,0.2836,1.0
179,2,10,1,1,0.64,0.6061,0.65,0.4179,1.0
18,3,1,1,1,0.72,0.697,0.79,0.1343,1.0
98,2,13,1,2,0.36,0.3485,0.46,0.2239,1.0
170,4,11,1,2,0.4,0.4091,0.87,0.0896,1.0
332,2,9,0,1,0.56,0.5303,0.6,0.2537,1.0
17,1,2,0,1,0.14,0.2121,0.46,0.0,1.0
599,4,8,1,2,0.3,0.3333,0.7,0.0,1.0
46,3,23,0,2,0.62,0.5909,0.73,0.0,1.0
350,2,16,0,3,0.68,0.6364,0.83,0.2836,1.0
7,3,4,1,1,0.7,0.6667,0.84,0.0,1.0
316,4,12,1,1,0.62,0.6061,0.61,0.0896,1.0
190,3,6,1,1,0.64,0.6061,0.65,0.194,1.0
321,2,9,1,1,0.42,0.4242,0.54,0.0,1.0
325,1,13,0,1,0.32,0.3333,0.36,0.0,1.0
308,4,9,1,1,0.4,0.4091,0.87,0.0896,1.0
55,3,0,1,2,0.7,0.6515,0.65,0.1642,1.0
80,2,0,0,2,0.44,0.4394,0.94,0.2836,1.0
59,1,21,1,1,0.14,0.1515,0.63,0.1642,1.0
72,2,23,1,1,0.48,0.4697,0.94,0.0,1.0
67,1,23,1,1,0.4,0.4091,0.76,0.3284,1.0
16,1,23,0,1,0.26,0.2727,0.65,0.1343,1.0
165,2,6,1,1,0.5,0.4848,0.77,0.2985,1.0
613,4,18,1,3,0.56,0.5303,0.64,0.1045,1.0
111,1,9,0,1,0.18,0.197,0.43,0.1343,1.0
260,3,14,1,1,0.8,0.7576,0.55,0.2836,1.0
154,1,16,0,1,0.26,0.2273,0.35,0.4179,1.0
39,2,20,1,3,0.62,0.5455,0.94,0.2537,1.0
204,4,21,0,1,0.4,0.4091,0.58,0.194,1.0
190,2,21,1,1,0.44,0.4394,0.26,0.1343,1.0
111,4,19,1,3,0.46,0.4545,0.88,0.3881,1.0
72,1,21,1,1,0.14,0.2121,0.39,0.0,1.0
260,4,10,1,1,0.66,0.6212,0.54,0.0,1.0
394,3,18,0,1,0.76,0.7121,0.58,0.2537,1.0
64,2,0,1,1,0.46,0.4545,0.55,0.1045,1.0
21,4,6,0,1,0.44,0.4394,0.88,0.0,1.0
529,2,12,0,1,0.74,0.697,0.66,0.2239,1.0
18,4,5,1,3,0.38,0.3939,0.94,0.1642,1.0
151,4,14,1,2,0.38,0.3939,0.54,0.0896,1.0
204,2,8,0,1,0.58,0.5455,0.64,0.1642,1.0
30,4,13,0,3,0.24,0.197,0.87,0.5224,1.0
11,3,4,0,1,0.62,0.6061,0.61,0.0,1.0
400,4,14,1,1,0.74,0.6515,0.37,0.2239,1.0
23,2,5,1,1,0.42,0.4242,0.77,0.1642,1.0
166,3,23,1,2,0.62,0.5758,0.83,0.2836,1.0
13,4,1,1,3,0.6,0.5455,0.88,0.0,1.0
86,1,16,1,1,0.26,0.2576,0.38,0.1642,1.0
244,3,22,1,1,0.8,0.7576,0.55,0.2239,1.0
11,4,4,0,1,0.26,0.303,0.87,0.0,1.0
129,3,8,0,1,0.68,0.6364,0.89,0.0896,1.0
21,2,1,1,1,0.62,0.5909,0.73,0.2836,1.0
43,4,1,0,1,0.22,0.2121,0.87,0.2537,1.0
26,2,5,1,1,0.48,0.4697,0.94,0.0,1.0
194,1,12,1,1,0.4,0.4091,0.43,0.2985,1.0
7,4,4,1,3,0.38,0.3939,0.94,0.1642,1.0
192,3,14,1,1,0.82,0.7273,0.36,0.1642,1.0
62,1,20,1,2,0.24,0.2273,0.7,0.194,1.0
222,1,13,1,2,0.3,0.303,0.49,0.1343,1.0
31,1,10,0,2,0.42,0.4242,1.0,0.2985,1.0
317,3,7,1,1,0.7,0.6667,0.74,0.2537,1.0
289,2,16,1,1,0.66,0.6212,0.39,0.0,1.0
1,1,4,0,3,0.16,0.197,0.86,0.0896,1.0
331,2,17,0,2,0.5,0.4848,0.63,0.3881,1.0
366,3,19,1,1,0.7,0.6667,0.74,0.2836,1.0
12,2,4,0,1,0.5,0.4848,1.0,0.0,1.0
81,4,7,1,3,0.54,0.5152,1.0,0.1343,1.0
54,1,21,1,1,0.28,0.2727,0.38,0.2239,1.0
377,3,11,0,1,0.88,0.803,0.39,0.2239,1.0
192,1,15,0,1,0.26,0.2121,0.44,0.4478,1.0
235,1,18,1,1,0.34,0.3333,0.27,0.194,1.0
377,4,19,1,1,0.32,0.3485,0.66,0.0,1.0
10,4,4,0,1,0.46,0.4545,0.55,0.2239,1.0
352,2,15,1,1,0.54,0.5152,0.28,0.2537,1.0
123,3,6,1,1,0.6,0.6061,0.64,0.2537,1.0
114,4,21,1,3,0.4,0.4091,0.87,0.1642,1.0
57,1,8,0,1,0.3,0.303,0.52,0.1343,1.0
213,3,12,1,2,0.76,0.7273,0.7,0.2836,1.0
11,2,2,1,2,0.58,0.5455,0.83,0.1045,1.0
92,1,18,0,2,0.18,0.1667,0.55,0.2537,1.0
259,2,14,1,2,0.82,0.7273,0.34,0.2836,1.0
185,2,11,1,1,0.64,0.6212,0.57,0.0,1.0
27,4,11,0,3,0.26,0.2273,0.93,0.3881,1.0
70,3,22,1,3,0.62,0.5152,1.0,0.0896,1.0
442,2,19,0,1,0.76,0.7121,0.58,0.194,1.0
135,1,19,1,1,0.3,0.3182,0.56,0.1045,1.0
6,3,4,0,1,0.78,0.7576,0.66,0.1045,1.0
499,3,12,0,2,0.74,0.697,0.66,0.0896,1.0
207,4,14,0,1,0.32,0.2879,0.33,0.4627,1.0
269,2,12,1,2,0.7,0.6515,0.58,0.2239,1.0
104,4,22,1,1,0.34,0.3333,0.66,0.1642,1.0
19,3,6,0,1,0.72,0.697,0.79,0.2537,1.0
110,4,20,1,3,0.46,0.4545,1.0,0.2985,1.0
26,1,18,1,3,0.24,0.2576,0.93,0.1045,1.0
46,2,7,1,3,0.56,0.5303,0.88,0.194,1.0
60,2,7,0,1,0.52,0.5,0.68,0.1642,1.0
590,2,19,1,1,0.7,0.6515,0.54,0.2836,1.0
257,4,10,0,2,0.36,0.3485,0.87,0.1343,1.0
221,3,13,1,1,0.92,0.8182,0.31,0.194,1.0
136,4,23,1,1,0.5,0.4848,0.63,0.0,1.0
8,4,1,1,2,0.3,0.3182,0.81,0.0896,1.0
377,3,13,0,1,0.72,0.697,0.74,0.2537,1.0
98,1,18,1,3,0.34,0.3333,0.87,0.194,1.0
5,4,6,0,3,0.26,0.2273,0.87,0.3582,1.0
209,2,19,0,1,0.42,0.4242,0.77,0.3881,1.0
123,3,10,1,1,0.74,0.697,0.66,0.0896,1.0
173,1,15,1,2,0.68,0.6364,0.39,0.3582,1.0
11,2,21,0,3,0.36,0.3333,0.87,0.3881,1.0
475,4,17,1,2,0.34,0.3333,0.66,0.194,1.0
556,2,19,1,1,0.72,0.6667,0.54,0.1642,1.0
13,1,6,0,1,0.26,0.2273,0.44,0.4179,1.0
118,1,14,0,1,0.3,0.2879,0.39,0.2836,1.0
54,1,23,1,1,0.5,0.4848,0.88,0.194,1.0
6,2,4,1,2,0.54,0.5152,0.77,0.2239,1.0
1,1,4,1,1,0.22,0.2121,0.69,0.2537,1.0
95,3,1,0,1,0.66,0.6212,0.5,0.1642,1.0
4,4,6,0,1,0.24,0.2879,0.93,0.0,1.0
31,1,8,1,3,0.2,0.1818,0.86,0.3284,1.0
376,2,19,1,2,0.62,0.5758,0.83,0.1642,1.0
385,2,14,0,1,0.7,0.6515,0.58,0.1642,1.0
1,1,5,0,1,0.16,0.2273,0.59,0.0,1.0
34,4,5,1,2,0.34,0.3333,0.66,0.1343,1.0
5,2,2,1,1,0.44,0.4394,0.58,0.1343,1.0
382,4,15,0,1,0.48,0.4697,0.51,0.2239,1.0
466,3,8,1,1,0.7,0.6667,0.74,0.2239,1.0
476,4,12,0,1,0.4,0.4091,0.4,0.1642,1.0
201,2,8,0,1,0.52,0.5,0.81,0.2537,1.0
226,1,11,0,2,0.26,0.2273,0.56,0.3284,1.0
235,2,16,1,1,0.74,0.6667,0.48,0.5224,1.0
219,4,9,0,1,0.54,0.5152,0.77,0.0,1.0
310,4,16,1,1,0.54,0.5152,0.64,0.194,1.0
299,3,19,1,2,0.74,0.6818,0.58,0.4627,1.0
264,2,19,1,2,0.74,0.7121,0.79,0.1642,1.0
24,1,1,0,3,0.08,0.0455,0.79,0.4627,1.0
2,4,3,1,2,0.34,0.3636,0.61,0.0,1.0
28,3,1,1,1,0.68,0.6364,0.79,0.2985,1.0
111,4,8,0,2,0.38,0.3939,0.94,0.0896,1.0
139,2,6,1,1,0.44,0.4394,0.72,0.2239,1.0
300,2,15,1,1,0.64,0.6212,0.38,0.0,1.0
154,4,19,1,2,0.46,0.4545,0.47,0.1642,1.0
451,3,11,0,1,0.82,0.7727,0.52,0.1642,1.0
23,4,0,1,1,0.22,0.2727,0.69,0.0,1.0
329,3,7,1,2,0.54,0.5152,0.88,0.1642,1.0
77,1,20,0,1,0.32,0.303,0.57,0.2985,1.0
25,1,8,0,2,0.16,0.1515,0.93,0.2537,1.0
72,1,15,1,1,0.26,0.2424,0.3,0.2537,1.0
115,1,19,1,3,0.34,0.303,0.93,0.2985,1.0
192,3,11,1,2,0.66,0.6212,0.74,0.1045,1.0
120,3,22,0,2,0.7,0.6667,0.84,0.3284,1.0
106,2,13,1,3,0.54,0.5152,0.68,0.2836,1.0
37,4,5,1,1,0.46,0.4545,0.63,0.0,1.0
5,2,5,0,1,0.28,0.2727,0.65,0.2239,1.0
75,1,21,1,1,0.3,0.2879,0.49,0.194,1.0
53,4,0,0,1,0.26,0.2576,0.56,0.194,1.0
87,1,16,1,2,0.2,0.2121,0.37,0.1642,1.0
171,3,21,0,1,0.7,0.6515,0.7,0.1642,1.0
11,1,2,0,2,0.04,0.0303,0.41,0.2537,1.0
305,3,16,0,1,0.54,0.5152,0.68,0.2537,1.0
367,2,9,0,1,0.6,0.6061,0.6,0.0896,1.0
285,2,21,1,3,0.64,0.5909,0.78,0.1642,1.0
711,4,15,0,2,0.56,0.5303,0.6,0.2836,1.0
8,1,3,0,2,0.54,0.5152,0.39,0.3284,1.0
448,4,15,1,2,0.62,0.6061,0.61,0.1045,1.0
174,4,8,0,1,0.34,0.3485,0.53,0.1045,1.0
114,1,11,1,1,0.24,0.1818,0.38,0.6119,1.0
6,4,2,1,3,0.5,0.4848,0.94,0.3582,1.0
4,3,3,1,1,0.68,0.6364,0.89,0.1343,1.0
145,2,21,1,1,0.62,0.5606,0.88,0.2836,1.0
181,2,10,1,1,0.46,0.4545,0.47,0.1642,1.0
405,4,17,0,1,0.58,0.5455,0.49,0.4627,1.0
32,3,6,0,1,0.66,0.6212,0.69,0.0,1.0
354,2,16,1,1,0.74,0.6667,0.45,0.194,1.0
64,3,2,0,2,0.6,0.5,0.97,0.1045,1.0
594,2,17,1,2,0.64,0.6212,0.57,0.194,1.0
47,2,3,0,2,0.62,0.6061,0.65,0.1642,1.0
10,2,2,1,1,0.52,0.5,0.59,0.0,1.0
358,2,15,0,1,0.6,0.6212,0.49,0.0,1.0
11,2,5,0,3,0.52,0.5,0.83,0.1642,1.0
93,1,1,0,1,0.36,0.3485,0.66,0.1343,1.0
808,4,17,1,2,0.66,0.6212,0.54,0.2985,1.0
251,4,14,1,2,0.4,0.4091,0.4,0.1045,1.0
292,3,13,1,1,0.8,0.6818,0.24,0.0,1.0
5,4,3,1,2,0.56,0.5303,0.83,0.0,1.0
330,4,16,0,1,0.42,0.4242,0.58,0.2239,1.0
262,4,17,1,2,0.46,0.4545,1.0,0.2239,1.0
166,4,21,0,1,0.34,0.3485,0.53,0.1045,1.0
23,1,3,0,1,0.34,0.3333,0.76,0.1343,1.0
414,3,16,1,1,0.8,0.697,0.31,0.3881,1.0
52,4,23,1,2,0.36,0.3485,0.76,0.194,1.0
86,3,1,0,1,0.68,0.6364,0.79,0.2239,1.0
146,1,17,0,1,0.22,0.2121,0.25,0.2537,1.0
7,2,1,1,2,0.32,0.3333,0.81,0.1343,1.0
273,1,12,0,1,0.52,0.5,0.39,0.2985,1.0
259,1,13,0,1,0.42,0.4242,0.47,0.0,1.0
33,1,20,1,3,0.42,0.4242,0.71,0.0,1.0
64,3,23,1,1,0.7,0.6667,0.74,0.1045,1.0
7,2,5,0,3,0.34,0.3636,1.0,0.0,1.0
217,3,21,1,3,0.68,0.6364,0.65,0.2836,1.0
2,2,3,1,1,0.36,0.3333,0.53,0.2985,1.0
290,2,16,1,1,0.62,0.6061,0.61,0.3284,1.0
24,3,5,1,1,0.72,0.7121,0.84,0.0896,1.0
40,4,23,1,3,0.28,0.2727,0.65,0.2239,1.0
136,2,15,0,3,0.34,0.303,0.76,0.3881,1.0
473,4,18,0,1,0.46,0.4545,0.44,0.1343,1.0
331,3,21,1,1,0.68,0.6212,0.3,0.3284,1.0
118,4,19,1,3,0.34,0.3182,0.71,0.2537,1.0
240,4,18,1,2,0.48,0.4697,0.67,0.4627,1.0
207,3,21,0,1,0.76,0.7273,0.7,0.1343,1.0
126,1,11,0,1,0.3,0.3333,0.45,0.0,1.0
16,3,2,1,1,0.7,0.6667,0.74,0.1343,1.0
59,1,23,0,1,0.26,0.2576,0.93,0.2239,1.0
290,3,9,1,1,0.74,0.697,0.7,0.2537,1.0
184,2,11,1,1,0.46,0.4545,0.31,0.3881,1.0
6,3,4,1,1,0.62,0.6212,0.53,0.2537,1.0
249,4,15,1,2,0.34,0.3333,0.57,0.194,1.0
22,4,3,0,2,0.44,0.4394,0.62,0.1343,1.0
112,3,15,1,1,0.7,0.6667,0.84,0.3881,1.0
132,1,10,1,1,0.36,0.3485,0.5,0.1642,1.0
73,1,13,1,1,0.18,0.1212,0.34,0.6567,1.0
421,3,16,0,1,0.82,0.7576,0.46,0.2537,1.0
425,1,8,1,1,0.22,0.2121,0.64,0.2537,1.0
385,2,18,0,1,0.72,0.6818,0.62,0.2537,1.0
93,2,11,1,1,0.42,0.4242,0.38,0.3881,1.0
638,4,17,1,1,0.34,0.3182,0.46,0.2239,1.0
332,3,7,1,2,0.7,0.6667,0.79,0.194,1.0
180,3,20,0,2,0.54,0.5152,0.68,0.0896,1.0
305,3,14,1,1,0.78,0.697,0.46,0.2239,1.0
121,1,17,0,1,0.34,0.3636,0.46,0.0,1.0
5,4,3,1,1,0.42,0.4242,0.71,0.0896,1.0
206,4,20,1,1,0.4,0.4091,0.4,0.1642,1.0
570,2,12,0,1,0.74,0.697,0.66,0.2537,1.0
245,4,10,1,2,0.64,0.5909,0.78,0.1343,1.0
66,1,21,0,1,0.28,0.2879,0.56,0.1045,1.0
6,4,4,0,2,0.24,0.2576,0.87,0.1045,1.0
228,4,14,1,1,0.42,0.4242,0.35,0.0,1.0
523,3,20,1,1,0.74,0.697,0.66,0.1642,1.0
6,2,4,1,1,0.42,0.4242,0.94,0.0,1.0
228,4,9,1,1,0.34,0.3636,0.87,0.0,1.0
55,4,16,1,2,0.56,0.5303,0.88,0.2239,1.0
305,2,10,0,1,0.64,0.6061,0.65,0.1343,1.0
97,1,17,0,1,0.34,0.3182,0.46,0.2239,1.0
148,4,6,1,2,0.34,0.3333,0.71,0.1642,1.0
36,2,5,1,1,0.44,0.4394,0.77,0.1642,1.0
474,3,20,1,1,0.7,0.6515,0.61,0.1045,1.0
299,2,10,0,1,0.5,0.4848,0.25,0.2239,1.0
40,2,5,1,2,0.6,0.6212,0.56,0.2537,1.0
404,2,20,1,1,0.56,0.5303,0.49,0.2239,1.0
3,1,5,0,2,0.22,0.2273,0.93,0.1343,1.0
56,4,2,0,1,0.4,0.4091,0.62,0.2836,1.0
182,4,16,0,1,0.46,0.4545,0.33,0.0,1.0
9,3,3,1,1,0.62,0.5909,0.73,0.1045,1.0
223,1,15,1,1,0.6,0.6212,0.31,0.2537,1.0
2,1,1,1,3,0.2,0.1818,1.0,0.3284,1.0
89,3,23,1,1,0.76,0.7121,0.58,0.1045,1.0
494,3,12,0,1,0.86,0.7879,0.41,0.2239,1.0
445,4,11,0,1,0.38,0.3939,0.46,0.2239,1.0
75,4,14,1,3,0.48,0.4697,1.0,0.2239,1.0
511,2,11,0,1,0.64,0.6212,0.41,0.2537,1.0
109,3,0,0,1,0.66,0.5909,0.89,0.194,1.0
90,2,18,0,3,0.4,0.4091,0.47,0.0,1.0
139,3,22,1,1,0.74,0.6515,0.37,0.0,1.0
423,4,11,0,1,0.62,0.6212,0.53,0.0896,1.0
494,4,11,0,1,0.56,0.5303,0.52,0.2985,1.0
258,3,16,0,1,0.72,0.697,0.79,0.1642,1.0
64,1,11,1,1,0.22,0.2273,0.51,0.1642,1.0
16,4,6,0,1,0.26,0.2879,0.81,0.0896,1.0
66,1,20,0,2,0.3,0.2424,0.56,0.5522,1.0
3,2,3,1,2,0.64,0.5909,0.78,0.3881,1.0
95,2,12,1,1,0.34,0.303,0.53,0.3582,1.0
2,1,6,0,1,0.12,0.1364,0.93,0.194,1.0
297,2,8,1,1,0.46,0.4545,0.63,0.0,1.0
62,1,11,1,2,0.2,0.2273,0.93,0.0896,1.0
76,1,0,0,2,0.6,0.6212,0.53,0.2537,1.0
55,1,1,0,1,0.24,0.2121,0.44,0.3284,1.0
32,1,5,1,1,0.4,0.4091,0.76,0.2239,1.0
594,3,17,1,1,0.78,0.6818,0.27,0.3582,1.0
661,3,8,1,2,0.8,0.7576,0.55,0.0,1.0
174,3,22,1,1,0.8,0.7424,0.49,0.2239,1.0
408,3,18,1,2,0.72,0.7121,0.84,0.1343,1.0
151,4,11,1,1,0.32,0.303,0.49,0.2537,1.0
121,1,6,1,1,0.44,0.4394,0.82,0.0896,1.0
7,3,3,1,1,0.78,0.7879,0.75,0.1045,1.0
43,3,10,1,3,0.7,0.6667,0.79,0.0896,1.0
156,3,13,1,3,0.68,0.6364,0.83,0.1045,1.0
339,3,18,0,1,0.88,0.7879,0.35,0.0,1.0
269,3,17,0,2,0.72,0.697,0.74,0.2537,1.0
173,2,19,1,1,0.3,0.303,0.22,0.1343,1.0
12,2,5,0,1,0.5,0.4848,0.72,0.194,1.0
470,3,20,1,1,0.82,0.7273,0.34,0.194,1.0
37,3,7,0,2,0.58,0.5455,0.88,0.2537,1.0
79,3,1,0,1,0.74,0.6818,0.62,0.0896,1.0
